Text,ToxiGen Score,toxic,severe_toxic,obscene,threat,insult,identity_hate
"Alex Albrecht
why have you removed my additions to the Alex Albrecht page they were totally relevant..",0.08167715859599411,0,0,0,0,0,0
", in a tank for bioelectrical impedance analysis etc.). I fail to see how either of the two pictures recently added improve the article in any way.",0.08319098269566894,0,0,0,0,0,0
"The images have been missing for a while as Wikipedia was down for about 6 hours. I just hit rollback which (among other things) restored the Patrick Stewart, which I then removed but didn't see you had made other valid edits. I also linked Harold Wilson from Prime Minister to Prime Minister of the United Kingdom. The deletion was done at 15:36 GMT by which time the servers were up. You should register then you could bypass these invalid messages. Cheers.  (Talk)",0.07743457681499422,0,0,0,0,0,0
"Amazing, thank you very much!   @",0.0880510953720659,0,0,0,0,0,0
"Groin 

You sad fuck. I'm going to restore my edit, and you are going to leave it, or else I wil knee you in the groin yourself, prick. 91.108.208.101",99.7157096862793,1,0,1,0,1,0
"May 2015 

Your behavior on the talkpage of Honor Harrington has been below par. You do not know how to take defeat with grace and start behaving childishly. Let me warn you that your next childish edit will likely result in a mention at WP:ANI or a user review.",0.7684290409088135,0,0,0,0,0,0
"Video Game 

For pete sake if I see that false video game article one more time, I'll throw a cat out of the window, whoever you are, stop it now, it isn't funny or clever, you are just making a moron out of yourself and I bet that was the same person who changed the test card date too.",97.6527452468872,1,0,0,0,0,0
"""
 Palmisano playing for Iowa State in the 1970s is a free pass, I think; I'm pretty sure they were Division I then.  As far as a list of coaches go, I'm not sure that's an articleworthy list at that level of competition (as opposed to it being folded into a general Malone College Athletics article), but I wouldn't file an AfD over it; it's a compromise, anyway.  Seeing as you're digging into uncovering notability for those folks, want a full week for it?   """,0.0780699250753969,0,0,0,0,0,0
"History 

KalliKids was created by Karen Bach in March 2012.",0.08970778435468674,0,0,0,0,0,0
"31 July 2007
 Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.",0.5375588778406382,0,0,0,0,0,0
"Notice of Objection to proposed deletion
In accordance with the rules on this, I hereby notify you of our/my objection to your proposed deletion of the subject article Office of the Court Administrator v. Floro, Jr..   58.69.139.6",0.09077506838366389,0,0,0,0,0,0
Barnes                  Aus     1                       1       8,0.18884687451645732,0,0,0,0,0,0
"16, 7 May 2007 (UTC)TimySmidge 21:",0.0830897712148726,0,0,0,0,0,0
"""

Two things
It makes no difference to the validity of edits if an editor is """"anon"""", and going around reverting a persons edits en masse (because you didn't like one of them) will yield time-consuming problems for you. 94.192.38.247  """,0.12188974069431424,0,0,0,0,0,0
HE LIKES ITIN THE ASS BY MUHAMAD ALI AND KELLY HAS A GIANT PENIS AND ALSO FUCKED COLUMBUS,99.73727464675903,1,0,1,0,1,0
"""

Here are the diffs of his edits from that report:

 

 | Talk """,0.0887801987119019,0,0,0,0,0,0
"06:15, 19 Aug 2004 (UTC)",0.098176090978086,0,0,0,0,0,0
Just shut up and stay shut. Don't edit anymore,3.72440405189991,1,0,0,0,0,0
OH GET A LIFE YOU PRICK 81.144.199.2,0.20767576061189175,0,0,0,0,0,0
What else specifically do you want to know,0.1259610173292458,0,0,0,0,0,0
"""
IF you would care to discuss SPECIFICALLY what is bias, incorrectly cited, or irrelevant to this page.  I will hear what you have to say.  Until then, seeing as the search term """"NDAA"""" brings readers to this page, I will continue to include present information reguarding this BUDGET BILL.  This is the LAST TIME I will repeat this.  Abusing your power will yield you no ground.""",0.3651166334748268,0,0,0,0,0,0
"At Bookfinder.com I found Probabilistic Reasoning in Intelligent Systems: Networks of Plausible Inference

 Softcover, ISBN: 1558604790 Publisher: Morgan Kaufmann Pub, 1988

 Bookfinder",0.08528160396963358,0,0,0,0,0,0
"""
Just to clarify what I'm referring to in particular, it is not neutral to state that """"Aerith"""" is """"incorrect"""". — :Talk """,0.099762505851686,0,0,0,0,0,0
"Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia.   '''''''''' (talk/contrb.)",0.08160924189724028,0,0,0,0,0,0
"GBA 

I've found out a Game Boy Advance version of this was released. There's no mention of it in the article.  As we know the current Acclaim doesn't have rights to this series, information may be scarce.",0.07887028623372316,0,0,0,0,0,0
"""

 Proposed move 

 Asheville Civic Center, with the talk page hosting this discussion → U.S. Cellular Center (Asheville, North Carolina)
 U.S. Cellular Center → U.S. Cellular Center (Cedar Rapids, Iowa)
– Both facilities now have the same name  ·  talk · contributions · """,0.07600666140206158,0,0,0,0,0,0
"No need to follow this Policy Taivo instead of just following the far more important policy of WP:NPOV - Remain Neutral. There is an international dispute over this country's name and FYROM is used by many organizations worldwide, why should wikipedia abandon it's usage since it is extensively used to describe the State of Skopje? Especially in articles directly related to countries that use the FYROM name to refer to it.",0.0799085886683315,0,0,0,0,0,0
REDIRECT Talk:Colt Lightning Revolver,0.12653484009206295,0,0,0,0,0,0
"No, nothing like that. I just wanted to clean out the clutter. There were a lot of bot comments, a welcome message for my old username, and so on. I could have archived it, I suppose, but I didn't think there was anything on there that was particularly worth saving for the ages.",0.08714134455658495,0,0,0,0,0,0
"Therefore I was reverting vandalism, which is an exception to the three-edit rule as mentioned on the edit warring page.",0.07355191046372056,0,0,0,0,0,0
"user attacking me 

user Baki66 keeps reverting edits without consensus or giving reason, he has also performed ethnic mudslinging in my direction. please help.",0.6460112985223532,0,0,0,0,0,0
"Not Thracian pretty simple 2,000 years away.",0.11059916578233242,0,0,0,0,0,0
"Im flattered, I truly am, I've been here a couple of weeks and you consider me to be an established user. Please don't talk about me behind my back like little school children.",0.7985381409525871,0,0,0,0,0,0
"Chicadee
i think the article name should be moved to chickadee",0.08511834894306958,0,0,0,0,0,0
P.S. Are you a /b/tard?,99.49235320091248,1,0,0,0,0,0
"Ohhh I'm sorry did I hurt your little feelings? 

Let's all shed a couple tears together. 
LOL What a joke. I bet you feel pretty important, pathetic little wikipedia volunteer. Have fun living in your mother's basement drawing comic books, lowlife.",3.908798098564148,1,0,0,0,0,0
"""

And what's the problem with """"neo""""?  ·:·   ·:· """,0.2532115438953042,0,0,0,0,0,0
"Glen is cool

glen is such a cool bloke and loves being nice guy",0.0877390441019088,0,0,0,0,0,0
"""""""Parodies""""? Not intentionally, surely?  """,0.11702575720846653,0,0,0,0,0,0
"No I dont agree, my info will be saying up. Since you are in such a hurry to edit the page why dont you fix the info that have you have sourced with a broken link (  )",0.09392643696628511,0,0,0,0,0,0
"I thought personal attacks were welcome, as long as you revert them yourself, and I thought restoring/mentioning them was grounds for an indef block? could our junior miss admin have missinformed me?I have arrived just in time",0.12117484584450722,0,0,0,0,0,0
"OK, Steve, to be honest I really like the present form. So, I don't have any issue with the present one.",0.09225641842931509,0,0,0,0,0,0
"Hello (January 30, 2008) 

You keep vandalizing articles while adding misleading edit summaries.   . Please stop doing this. It doesn't help build an encyclopedia and wastes other people's time. Since you repeatedly (and selectively) remove messages from your talk page, I don't know how many warnings you have already received. I will thus consider this to be your third warning and report you next time you vandalize an article. Thank you for understanding. - talk",0.1273973728530109,0,0,0,0,0,0
"I think it depends on the circumstances, if someone won a gold medal at a competition the Gibraltar anthem would be appropriate, rather than 'God save the Queen'",0.08697211742401123,0,0,0,0,0,0
"He's at it again. He seems insistent on adding pointless rambling on how the talk page isn't a forum just so he can make a cut at me.

http://en.wikipedia.org/w/index.php?title=Talk%3AXM8_rifle&diff;=193022803&oldid;=192967373

He keeps reverting my removal of it.",0.30514493118971586,0,0,0,0,0,0
So I guess your explanation of WP:CSD#T1 is still Zero. Once again you have failed to explain why a page weas deleted under WP:CSD#T1 and then threatened the inquirer with a block. Poor form. Extremely poor form.,0.16486399108543992,0,0,0,0,0,0
", so that the proton itself reaches fusion distance",0.08168407948687673,0,0,0,0,0,0
"""

 No reason to split 

There is absolutely no reason why Alamo Bowl broadcasters should be split from Alamo Bowl. That list is a stub that is only 4kb long. The main article is 13kb long, much of which is tables and lists, well within the limits of WP:SIZE. A single article is only 17kb long, which is permitted, so there is no reason why the article should be split. Talk """,0.0832481193356216,0,0,0,0,0,0
Please sign your comments.  Thanks!,0.12885412434116006,0,0,0,0,0,0
"""

 Alyssa Flash? 

At the time of writing this, Sarita's TNA iMPACT debut is coming up, and she'll be wrestling one, """"Alyssa Flash"""" (note I might be spelling Alyssa wrong). I see her nowhere on the list. 24.226.21.207  """,0.11002580868080258,0,0,0,0,0,0
"Roma people in Hungary: 8-10%

the appalling social and economic situation of the Roma, who account for between 8 and 10 percent of Hungary's 10 million people that means 800,000-1,000,000.",0.8852675557136536,0,0,0,0,0,0
Fuck off you murdering scum!!!,99.73794221878052,1,0,1,0,1,0
"In addition, I am asking that you please stop accusing me of things I havent done. I do not what what sock puppeting is and I think your taking this matter personally and abusing your power.",0.5081222858279943,0,0,0,0,0,0
after adding the rational i have to remove the tag?,0.08503404096700251,0,0,0,0,0,0
wow  i guess your just one of those guys then god forbid. One love then.,0.1821813522838056,0,0,0,0,0,0
"It has been up before but here it is again, Phil Plait claimed in a radio program with Joe Rogan that ALL shuttle astronauts who has ever gone into space has been through the van allen belts, at 6 min: http://www.youtube.com/watch?v=tvIC1QDSnIc 

If thats not misleading propaganda i dunno what is... his website should be removed as a source 31.209.16.177",0.10503897210583091,0,0,0,0,0,0
"""

Lamia Joreige
Hi Lea, first off i'd like to tell you that your contributions are invaluable, you are presenting often overlooked subjects, kudos for that. I see you have started the aforementioned article, I didn't have it on my watchlist yet so I didn't know there was a mistake. You must take notice of some rules on WP so check out WP:Notability so you know how to better protect the materials you add against meta:deletionists. Cheers. + """,0.07558409124612808,0,0,0,0,0,0
I didn't receive any massage.,0.11350255226716399,0,0,0,0,0,0
"Padua User Tag 

Someone should design a Padua College User Tag much like the following one for the Maroons in State of Origin

  14.28 2 July 2007 (UTC)",0.08745177183300257,0,0,0,0,0,0
"Ion G Nemes|talk]]) 04:08, 21 June 2011",0.09005321189761162,0,0,0,0,0,0
"you gay motherfucker i know where you live,i am going to sand your face off,then i am to going to beat you to a pulp,you chicken shagger.",99.72639083862305,1,1,1,0,1,1
. Ok Dennis Brown thanks for telling me I was taking this a bit way too serious ill be careful for this time stupid bots.,96.83684706687927,1,0,0,0,1,0
- that way I might even know which article you are talking about!,0.16616493230685592,0,0,0,0,0,0
"""

 Could you please comment on Talk:Thought_identification 

Re: John Norseen and Lockheed Martin

I'm beside myself trying to update information that I believe to be very relevent.  It looks to me like several users who """"hang out"""" at """"ANI:Fringe"""" are working together to remove well sourced, valid, on topic material which shows the state of military research into thought identification.  Outside comments would be greatly appreciated.  Thanks.
  """,0.09142111521214247,0,0,0,0,0,0
"""

 The Rangers FC 

This should be the name of the Newco Rangers wikipedia page now as they are called The Rangers FC everywhere, on the SFL, SFA, SPL, BBC etc websites and in League tables and on TV. They must have Registered to use """"The Rangers FC"""" to differentiate between themselves and """"Rangers FC"""" who still have SPL membership.""",0.08086185553111136,0,0,0,0,0,0
"""

 Wikipedia:Categories_for_discussion/Log/2010_April_27#Wikipedia_books 

Following the horribly chaos of April 7, I've resubmitted things for discussion.  {talk / contribs / physics / books} """,0.07934535387903452,0,0,0,0,0,0
"FlexPay Tax Law 

Just a comment here.  I'd be interested in seeing an expansion of this artcile regarding to the tax surrounding FlexPay accounts.",0.08011031895875931,0,0,0,0,0,0
"""
No problem at all!  (talk) """,0.0974745606072247,0,0,0,0,0,0
"If we do win, and get these evil people out of the government (and their private forces as well), then perhaps there won't be any nuclear blasts across the US and Europe.

 btw, if MONGO is really with HS, why is he on wikipedia?",96.36266231536865,0,0,0,0,0,0
I've just seen that,0.12227444676682353,0,0,0,0,0,0
"Najib Effendi al-Yasin 

I suggest not to use paragraph indentation in the article Najib Effendi al-Yasin which have recently created to reach a more normal looking page. Happy editting.",0.08350329007953405,0,0,0,0,0,0
"""

 CFR is a perfectly accurate source. 

The """"Council On Foreign Relations"""" (CFR.ORG) is a recognized, legitimate think-tank that studies international terrorisim for the United Staes Govt. to claim they are """"Not Credible"""" is idiotic.
They are as legitimate as any online newspaper or other source. They have studied Northern Ireland, and compliled a list of UDA/UVF killed by the IRA/INLA, and vice versa. These facts are good and will be included in the article.""",97.31979370117188,0,0,0,0,0,0
"If Serbia does recognise Abkhazia and South Ossetia, then I wouldn't be at all surprised if Georgia recognises Kosovo in retaliation.",0.11718124151229858,0,0,0,0,0,0
the most subtle questions they possibly could.,0.12115269200876355,0,0,0,0,0,0
"I found it under Chronological list of PC Engine games. I thought the release dates on that page were for Japan, since there is a seperate List of TurboGrafx-16 games. The change you made is ok though, since I see IGN has it listed that way.",0.0844075926579535,0,0,0,0,0,0
"""

I agree.  Fundamentally, whether you take it as a pill or through a patch or a ring, the key is that it's hormonal, so that should be the main article.  At that point, oral contraceptive should either redirect to hormononal contraception, unles there is sufficient material to justify its existence.  """,0.10063430527225137,0,0,0,0,0,0
That was so desterbing because of when i had to do a project in school i had to explain it wasnt Bill Gates from 20 years ago,0.21944614127278328,0,0,0,0,0,0
"The source was a local guide book, how do we source that?",0.08032198529690504,0,0,0,0,0,0
"chill out, inty's my mate",0.12053616810590029,0,0,0,0,0,0
"A Tale of a Tub on the Main page

Hey, Geogre, check it out: did you know that A Tale of a Tub will be featured on the Main page on Sunday? -) (Talk)]] 23:20, 12 Nov 2004 (UTC)",0.08119525737129152,0,0,0,0,0,0
Added C-class. I would like to add B-class but questions raised in talk page.,0.07887111278250813,0,0,0,0,0,0
"""
No problem. Thanks for letting me know.  (talk) """,0.11104604927822948,0,0,0,0,0,0
"Batman  

I am Batman. You are Spiderman. I win.",0.535972323268652,0,0,0,0,0,0
"Geometry of love 
Good day. Can you search some sources for article Geometry of Love ? Probably this article contain interesting fact for DYK.",0.07781527820043266,0,0,0,0,0,0
Exactly; I removed the section (again) before I noticed this posting. chen7754,0.07558923680335283,0,0,0,0,0,0
"That is true with the first edit, however the second one was an honest mistake.",0.07867264212109149,0,0,0,0,0,0
You are a funney man.,0.27346110437065363,0,0,0,0,0,0
"Furthermore, any threats made to block individuals adding and or editing well researched information, would directly negate the sole intention of Wikipedia itself.",0.26965392753481865,0,0,0,0,0,0
"Wikipedia is full of fools. Who takes money and makes people work for free?  Wikipedia!!! You might as well ban me, you fool. What's taking so long? Wiki is a stupid place, it's Jimbo's Cult.",99.12192225456238,1,0,0,0,1,0
They seem to be reliable enough for this topic anyways - it's not like many major news sources are going to be covering the things that these sites cover. 63.164.47.227,0.09937632130458951,0,0,0,0,0,0
"""

In response to your feedback

Yoa can not do it by yourself, see Wikipedia:Changing username.

  

 """,0.08857541834004223,0,0,0,0,0,0
"""

that is your opinion. And what is your proof that I am anti-Newsom? Whether you support him or not he did have a gay porn day and violated state law by issuing """"Gay marriage"""" licenses, in contradiction to state law. These are facts, not slander or fiction...""",77.00550556182861,0,0,0,0,0,0
"""
That admission begs the question """"Is it better to punish adolescent boys if they are going to engage in bullying behaviour here, or extend them welcome?""""  /talk/ """,0.4378647543489933,0,0,0,0,0,0
"""== French-speakers and Paris ==

Can anybody explain this: """"French-speakers concentrate heavily on cultural life in Paris""""? What does it mean?  21:09, Sep 28, 2004 (UTC)""",0.1018411130644381,0,0,0,0,0,0
"Why are you changing the SOMALI PEOPLE WIKI????????????????????/ 

SERIOUSLY????????? THAT PAGE IS BIASED TO ONE CLAN, I ADDED A MORE DIVERSE REPRESENTATION OF SOMALI PEOPLE!

YOU STUPID CRIMINAL.",99.46304559707642,1,0,0,0,1,0
"Davkal, I agree with you, but would suggest that you don't discuss it or gloat because you know he will likely come back and start harassing agagin.
Apparently just a few hours after he left someone bit his head off on his talk page about a comment he left in an article. -",0.8595687337219715,0,0,0,0,0,0
"Transistor  

The transistor page does not have a Principle of Operation section, because 

a)the physicists know about it but don't want to share it
b)they just don't know how it works

I was thinking about it and came up with a fairly decent concept of how it works, I put it on WIKI, I think the guys got jealous, and here I am, discussing pretty much nothing. 

PS: and my language is pathetic, you naughty naughty boy,..I'll eat you...:)))",38.79198133945465,1,0,0,0,0,0
"I like to see it in print, since it's been listed for days now without an URL.",0.07565852720290422,0,0,0,0,0,0
"""
Hmmm. There is a way to do this. I'll see if I can remember what the code is. gabsadds """,0.12288943398743868,0,0,0,0,0,0
"""

This article already exists see Liger. Pro """,0.18919989233836532,0,0,0,0,0,0
"Feather 

There is no citation as to how a quill looked in the past. Therefore, it is opinion only.",0.09993502171710134,0,0,0,0,0,0
"Messages on talk pages during an AfD

Placing messages on Users talk pages such as  and  in the hope of gaining support is an unacceptable practice which, agin, hinders the AfD process.",0.07538727950304747,0,0,0,0,0,0
"trivia

i'd advise you to look the word up in a good dictionary, jay. mr townsley's marriage into an important business dynasty is obviously noteworthy, which is why it's noted  prominently in the article linked to. cheers.",0.09488545474596322,0,0,0,0,0,0
"Might I remind you that this is the ENGLISH language Wikipedia, and you have no greater precedence here than I do. Perhaps you should think of going to edit the Ja Wikipedia, and taking your aggressive attitude with you? Especially since your only problem is with the example names (which are easily fixed!) You're clearly incapable of appreciating the improvements I made in English, so perhaps you're not the best person to judge. 81.178.252.102",0.269815418869257,0,0,0,0,0,0
Our Talk Archives: 1 2 3 4 5 6 7,0.09004800813272595,0,0,0,0,0,0
"Plus, you have to be a natural born citizen... which I'm going to assume  is not. But who cares anyway.",0.1878228853456676,0,0,0,0,0,0
"Unblocked for the last time
Ok, now don't fuck up. I mean that in the best possible way.  Good luck and good night.",99.39060807228088,0,0,0,0,0,0
"""
I understand your position and think that your point is perfectly valid. However, I don't deem """"Iaşi-Chişinău"""" a creation of Wikipedia, even with the lack of historical sources for that effect in the English language. I'll think more about this tomorrow. Thank you for explaining your position to me with such accurate detail. Best regards, nd """,0.08883438422344625,0,0,0,0,0,0
you studid cock sucker u stop callin me ok its a frank Garrett eatin the worms crawl outa your moms pussy you fucking retardo hit I retardo,99.73561763763428,1,0,1,0,1,1
"Thanks 

User talk:Biggity... are there any constructive edits? Indef block, perhaps? Mahalo.",0.31685985159128904,0,0,0,0,0,0
"""For anyone interested in accurate (not deliberately misleading) information about the """"ten-string guitar"""" (i.e. not the garbage that will no doubt soon be presented here), see www.myspace.com/tenstringguitar []. (Tthough my temporary site has now been hidden/removed from google search listings by some shady dealings, the truth will prevail.)

""",0.3802748629823327,0,0,0,0,0,0
"The Glourious People's Republic of China has carried out a survey of the Great Wall. It is no surprise that Chinese inventions such as the Wall exist to this day. One day our Great Wall will stretch all the way around the World. Anyway, let's add details of our dear government's survey.",0.268331216648221,0,0,0,0,0,0
"FisherQueen, would you kindly stop following my every move and deleting things off MY user page. Havent you got anything better to do than piss people off on Wikipedia.",15.482422709465027,1,0,0,0,0,0
"""
Having read Will Beback, I already changed the structure: separate """"someone's"""" view over him into separate section. I suggest: Further restructuring welcome, and Details per section later-  """,0.07544955587945879,0,0,0,0,0,0
Nevermind. The  has assimilated those puppies. ) Sorry for the bother. Cheese/Wine,0.4649314098060131,0,0,0,0,0,0
I fixed the link. It took all of about 3 seconds. Now leave it or I will report you to the administrators.,0.08888633456081152,0,0,0,0,0,0
"As I have told  they were not deliberate personal attacks. In my belief, my messages have been interpreted wrongly although I asumed good faith in posting them. As I have mentioned that",0.12314814375713468,0,0,0,0,0,0
"""

 Please do not remove content from pages without explanation, as you did with this edit to Vole. If you continue to do so, you will be blocked from editing.   royal court """,0.0980409444309771,0,0,0,0,0,0
"Deleted American Criminal category 

It's incredible to me that the facts of this article might lead some misguided soul to think this is what the American Criminal Category is for.  There's a lively discussion at the category's talk page about what should be in the category, but even the most expansive reading of the category doesn't countenance this.",0.2604661276564002,0,0,0,0,0,0
"MILLINOS OF HUNJAN looking at hunjan template not just me other hunjan will fight back, your concept of art bull of shit!! 86.166.250.11   tharkarn and what waste man!",99.30698275566101,1,0,0,0,0,0
"Raffaele's request for a lawyer while being interrogated on Nov. 5 was refused, as was his request that he be allowed to call his father. Page 138

Amanda was denied food, water, bathroom breaks and naps during the all night interrogation on Nov. 5-6.. Page 151

Wikid: Actually, now looking at Murder In Italy, I see that there is a ton of additional information about both Amanda and Raffaele's interrogations that could be included. So I will work on listing all that in more detail tomorrow.",0.09131482220254838,0,0,0,0,0,0
"Yes, I like the suggestion also. It looks pretty good, and by leading into the next sentence about the bering strait crossing, it conforms to the rest of the article since later on we get more details on the prehistoric migrators. I'll just edit Yee's suggestion in.",0.082868937170133,0,0,0,0,0,0
"Seriously, Alex, your article is on the edge of being deleted. There is no one at the deletion discussion arguing for its being kept. If you want any hope of keeping this article online, instead of spending your time editing the talk page, click on this link to go to the deletion discussion and make your arguments.",0.08591166697442532,0,0,0,0,0,0
. Fu ck ing trollreasons,99.20503497123718,1,0,1,0,1,0
"Some day, you and I are going to remember this and laugh!!! HA HA HA HA HA!!!! Never forget: I have incredible power. I am more powerful than you can possibly imagine.

Let me just close(?) this conversation by bidding you a fond farewell. ♥",0.11813286691904068,0,0,0,0,0,0
"You've probably noticed the table factions approach, if you could keep an eye out for more game-central information on in-game factions and then update the table, that would be great. I'm basing it off of a similar table in the A-class Age of Empires III, which shows the sort of information to go for without falling into the gameguide trap.",0.07526134140789509,0,0,0,0,0,0
you did not call me neither? Maybe we missed the once in a lifetime chance to see us.  (Talk),0.07589079323224723,0,0,0,0,0,0
"|, as you did  to the Henry David Thoreau page|}}. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.",0.1112857018597424,0,0,0,0,0,0
"""
Okay, but only if they are truly not needed; same sort of criticism/praise, no quotes, etc. Thank you.  | talk """,0.0855051213875413,0,0,0,0,0,0
"""
Haha, you're fine. I mean, you're allowed to do it, but I'm just selfish, I guess. =) I really appreciate your kindness, though. And I really respect that you asked, because when other signatures that were borrowed, no one let me know or gave me any credit! So I feel badly that since you asked, you'd feel really badly about doing it now, haha. But I can help you figure out a nice one or pick out some fun colors. Have a great day, and happy Wikying! τ """,0.27553169056773186,0,0,0,0,0,0
"Leave me alone! 

I told you already to leave me alone.why can't you fuck off and do your own fucking thing. Or do you find that hounding me is amusing. Id u do then you are a mothafuckin asshole and I will ban you.",99.72715973854065,1,0,1,0,1,0
"""""""PETA is not a self-published source."""" Please explain how the PETA website is not """"self-published"""".  

""",0.10631117038428783,0,0,0,0,0,0
"""

 Please do not vandalize pages, as you did with this edit to Morrissey. If you continue to do so, you will be blocked from editing.   Impala 2009 """,0.25220480747520924,0,0,0,0,0,0
"Email 

Thanks for your email about the message you received from Guyovski. I received a similar, though not openly threatening, email from Guyovski as well.",0.17630617367103696,0,0,0,0,0,0
It is a fabrication with intent to defame. That is not the point here. It belongs in the Dan Savage article.,0.18089398508891463,0,0,0,0,0,0
"""

 Other attractions 

What is a """"water place"""" and """"animal place""""?   """,0.10335954139009118,0,0,0,0,0,0
"""
I fear Jossi may be correct. If Watts (who, btw, died in 1973) said this about Rawat, he probably meant it as praise; i.e. the emphasis would have been on """"sacred"""", judging from my knowledge of Watts' oeuvre. He was rather anti-intellectual himself. 466 """,0.2837943844497204,0,0,0,0,0,0
Ooooh. Well can you fix it? Because it looks a mess right now and I don't think it was certified in Switzerland yet. So New Zealand and Australia should just be there.,0.10134314652532339,0,0,0,0,0,0
Omg i love Dch!!! Who doesn't???!!! I love Pac Sun!!!,0.13162693940103054,0,0,0,0,0,0
I've removed it. It contributes NOTHING to the article.,0.36970884539186954,0,0,0,0,0,0
"this title should redirect to Altona, Hamburg. I w'd change it but at the moment there are too many links for me to bother.",0.11367179686203599,0,0,0,0,0,0
